3.693175388277284554e+01,-1.273495197168447035e+01
3.722176397507434586e+01,-1.161483704168109021e+01
3.774986036135184264e+01,-1.031072881376070960e+01
3.845422193062086080e+01,-9.093332210954100603e+00
3.937393231735233456e+01,-8.032853406907335625e+00
4.047161341190468420e+01,-7.154640133102781796e+00
4.164669794679764436e+01,-6.377294505798412949e+00
4.283516867008648887e+01,-5.620860562939869354e+00
4.402826481742365416e+01,-4.871601143800697642e+00
4.522233629568597735e+01,-4.124017597326929518e+00
4.641633873333101690e+01,-3.376323621513564799e+00
4.761637548093298733e+01,-2.638301977645985286e+00
4.881489941090729445e+01,-1.897892896308238875e+00
5.001061084287060510e+01,-1.152910044721652483e+00
5.118636285582618228e+01,-3.766200622461196024e-01
5.233572348132876328e+01,4.351631278469715869e-01
5.325866670795483770e+01,1.490407003911890849e+00
5.395756959719720669e+01,2.710795722668183583e+00
5.447255745830345575e+01,4.021353779394215344e+00
5.498072428942800371e+01,5.334741199404870571e+00
5.558320359827096979e+01,6.603834850227459086e+00
5.642509814003117441e+01,7.724072415771518152e+00
5.758334263522541363e+01,8.509203043559322666e+00
5.886420960854877649e+01,9.088416068903624634e+00
6.017756634119648851e+01,9.596123888692890347e+00
6.136379508384366233e+01,1.034552415204987064e+01
6.234076625376198422e+01,1.135479615629857086e+01
6.293649858247664497e+01,1.262149186630817788e+01
6.319330235984499922e+01,1.400172159261395066e+01
6.335536399104270089e+01,1.539381871825290915e+01
6.357126830428359199e+01,1.678006136765089096e+01
6.402383110647576814e+01,1.811148507725076229e+01
6.473960200092700745e+01,1.932030938691899635e+01
6.567385851863062385e+01,2.037021279437094279e+01
6.674540196242645607e+01,2.127808090915805295e+01
6.793312789306820321e+01,2.203593982153281772e+01
6.920626459493691129e+01,2.263460386699552629e+01
7.055151563229254918e+01,2.304765511612233908e+01
7.194581618543486456e+01,2.317805465562689804e+01
7.334123135144662342e+01,2.305165780751268656e+01
7.468479686769575210e+01,2.263748745967460962e+01
7.596186254175026420e+01,2.204391339349795587e+01
7.723990896896283687e+01,2.145279918151149090e+01
7.852078196041622959e+01,2.086751784756395978e+01
7.981470597530334032e+01,2.031094010069695344e+01
8.111709492535300114e+01,1.977436288442384082e+01
8.249918707791634631e+01,1.965159752316987962e+01
8.375582342908685973e+01,2.027300409180568863e+01
8.492013645427053348e+01,2.106012279461825898e+01
8.597380295389316984e+01,2.199278422467136096e+01
8.697006845275224407e+01,2.298904972353043874e+01
8.790126913945721299e+01,2.404286285126817901e+01
8.869007438996513315e+01,2.520884810922937547e+01
8.961147090468948306e+01,2.626768773855015127e+01
9.083770623140739531e+01,2.694215807562270726e+01
9.222286293854365624e+01,2.714166465562690078e+01
9.361637746665762450e+01,2.700883010344271540e+01
9.489039788292888034e+01,2.642881723612486056e+01
9.589735202733528752e+01,2.545965419768377558e+01
9.663864846908823836e+01,2.426176121327376478e+01
9.778809922502203733e+01,2.348457380042194842e+01
9.918550034289151540e+01,2.345182640422821407e+01
1.005521050606765385e+02,2.379414312920092911e+01
1.019261866068043929e+02,2.409646491960084802e+01
1.032972808124362132e+02,2.441897885340550545e+01
1.046709081140835735e+02,2.472315471447270951e+01
1.060425311883619344e+02,2.504269577164499694e+01
1.074166036477520265e+02,2.534912916871021338e+01
1.087893511781469869e+02,2.566087429480257853e+01
1.101617793995116870e+02,2.597396489291478971e+01
1.115321225314681328e+02,2.629628415060110669e+01
1.128106563288411763e+02,2.684851895359694396e+01
1.137697692842817929e+02,2.787466919569089541e+01
1.146413815550600503e+02,2.897971884260754649e+01
1.155312332199926573e+02,3.007036788569187991e+01
1.164061305142736416e+02,3.117253395117608861e+01
1.173029095169481621e+02,3.225814812993089475e+01
1.181775329699243144e+02,3.336055054932385389e+01
1.190698324579475411e+02,3.444932807906332783e+01
1.199494379102722377e+02,3.554774814730678401e+01
1.208320144814957615e+02,3.664401510856018973e+01
1.217188301637630587e+02,3.773704283922860725e+01
1.225992746747652262e+02,3.883503625212392052e+01
1.234801640616984884e+02,3.993269979124747948e+01
1.243666751527539986e+02,4.102594685934655416e+01
1.252488333862229979e+02,4.212293054854046659e+01
1.261301956485313980e+02,4.322002923293373300e+01
1.270205170334849356e+02,4.431031914578074549e+01
1.278953617795471160e+02,4.541253056591639137e+01
1.287800660228027141e+02,4.650711558082206665e+01
1.296270348487165904e+02,4.763134525484861115e+01
1.304170200631063210e+02,4.879675978359763633e+01
1.309807108395139608e+02,5.006657150676668522e+01
1.303816915910575460e+02,5.123556288676431336e+01
1.289948119470676033e+02,5.129932964433964315e+01
1.276349958495408572e+02,5.094053820227756546e+01
1.263060861131486661e+02,5.047488749760238136e+01
1.249709951282046063e+02,5.002528638735759614e+01
1.236307168895725965e+02,4.959287647512832820e+01
1.222908518203362718e+02,4.915916617820588641e+01
1.209543214570569916e+02,4.871345000280297199e+01
1.196133459858727832e+02,4.828191364326978885e+01
1.182784353327361941e+02,4.783376761495947704e+01
1.169360172557387472e+02,4.740680687558117512e+01
1.155912573716323948e+02,4.698737730596188555e+01
1.142422322071861203e+02,4.658251789207400151e+01
1.128908661924847365e+02,4.618511411315130744e+01
1.115395001777833386e+02,4.578771033422857784e+01
1.101881341630819833e+02,4.539030655530586955e+01
1.088346757467679851e+02,4.500043207845588711e+01
1.074810592621980732e+02,4.461114935454448727e+01
1.061255995486398689e+02,4.422851457691144361e+01
1.047681252615564489e+02,4.385328420782366976e+01
1.034055758651836641e+02,4.349630929527989309e+01
1.020439356989531205e+02,4.313613514278173255e+01
1.006773309811681116e+02,4.279381841780902818e+01
9.931065921510172245e+01,4.245177536099767934e+01
9.794357954412009803e+01,4.211139723259149292e+01
9.657683129156606583e+01,4.176966636747278727e+01
9.521022657378107112e+01,4.142734964250008289e+01
9.383988344182463948e+01,4.110503038481376592e+01
9.246878923619277657e+01,4.078251645100910139e+01
9.109395661638953356e+01,4.047999998449083847e+01
8.972019725258695644e+01,4.017636315599039420e+01
8.834572798670546945e+01,3.987236360299076665e+01
8.696715695273081792e+01,3.958984460375889114e+01
8.559160858683874551e+01,3.929175049598220681e+01
8.421443883519994245e+01,3.900201101342688048e+01
8.283577047303764118e+01,3.872479259353510628e+01
8.145349450800898694e+01,3.847063455355198869e+01
8.007200998425817318e+01,3.820966104607725100e+01
7.868877972846705404e+01,3.796489148326911334e+01
7.730504367604810056e+01,3.771999081944199617e+01
7.592130762362917551e+01,3.747509015561487900e+01
7.453502945196859741e+01,3.725049703525036193e+01
7.314990429489640178e+01,3.702320061280016006e+01
7.176445396359962103e+01,3.679329072726188343e+01
7.037464017179270570e+01,3.659430532333611552e+01
6.898778465221181477e+01,3.638179524006059040e+01
6.759735897831220086e+01,3.619008531612189472e+01
6.620991453534931281e+01,3.598141968769056831e+01
6.481723840265216552e+01,3.580948533201482320e+01
6.342427378864471166e+01,3.564211504336304870e+01
6.203130917463725780e+01,3.547474475471127420e+01
6.064059154796906626e+01,3.529300255906937878e+01
5.925003374288864677e+01,3.511592423755644177e+01
5.786228981930123183e+01,3.493050958204075584e+01
5.647077739869856572e+01,3.476165819260948808e+01
5.507781278469106923e+01,3.459428790395769937e+01
5.368484817068362958e+01,3.442691761530593908e+01
5.229280463019011904e+01,3.426300149490433711e+01
5.090069078476779652e+01,3.410052991669684985e+01
4.950746223831071546e+01,3.393828274155655578e+01
4.811487756977236785e+01,3.377177664655704348e+01
4.672471349466898261e+01,3.359358731176910595e+01
4.533174605998404871e+01,3.344023853020565440e+01
4.393763391420495168e+01,3.329782730541919733e+01
4.256040392435348707e+01,3.304072928895301686e+01
4.181274808598863757e+01,3.194974774676533968e+01
4.238965576609238894e+01,3.069219313764410018e+01
