2.152993307013119306e+01,1.753374845023952133e+01
2.182070445039189721e+01,1.641736980785491085e+01
2.219940840648650138e+01,1.533527651942894643e+01
2.238221196269156010e+01,1.422284490168012816e+01
2.281319787991247239e+01,1.316014008176784245e+01
2.311015020321677227e+01,1.206028573115334623e+01
2.337113324270061554e+01,1.094939928899958836e+01
2.345213758766166734e+01,9.797397646784157033e+00
2.294535977035800656e+01,8.832240947399411013e+00
2.212875720233160237e+01,8.015638379372992617e+00
2.113130653997224684e+01,7.454199177254840158e+00
2.019586769720179831e+01,6.781275118161159021e+00
1.924114684768618133e+01,6.146223202940963581e+00
1.820821722444376078e+01,5.629758391319753308e+00
1.717528760120134024e+01,5.113293579698543923e+00
1.613250501811181792e+01,4.620829855845787648e+00
1.500380011403379577e+01,4.403818968207884765e+00
1.397029366962360086e+01,3.908038886964360081e+00
1.283319255662910052e+01,3.756078590745759893e+00
1.171620043279339640e+01,3.492874182854446286e+00
1.060418523501411769e+01,3.242398830941999321e+00
9.512797575764931679e+00,2.910558875828826331e+00
8.461572012240527130e+00,2.441134101586354355e+00
7.319106743630294787e+00,2.273035052407357259e+00
6.177214819333266327e+00,2.101885639510549630e+00
5.101817248482976908e+00,1.720132553170516720e+00
4.011846327969196047e+00,1.352359624057910770e+00
2.923323046050190221e+00,1.012879065246165444e+00
1.805437321948101692e+00,7.778809734052570812e-01
6.774470264398289032e-01,5.587394786528385726e-01
-4.183604233971523478e-01,2.045122340659631943e-01
-1.483703602993763360e+00,-1.732084085049888644e-01
-2.626549208867956064e+00,-3.392910064757475586e-01
-3.711514301574679653e+00,-6.717009716894666305e-01
-4.816669656877674122e+00,-9.933333107229482817e-01
-5.920096838153800611e+00,-1.317918595591986541e+00
-7.026023381838669479e+00,-1.565519033816490602e+00
-8.126270077732913322e+00,-1.881475945108593395e+00
-9.253075951837121949e+00,-2.118937529677516363e+00
-1.028859004801546995e+01,-2.608882707732445017e+00
-1.142935955549202554e+01,-2.785534467388101731e+00
-1.257220516136621846e+01,-2.951617065358861591e+00
-1.364810371358298013e+01,-3.330793629810071987e+00
-1.473807463409675300e+01,-3.698566558922674385e+00
-1.581350928844173254e+01,-4.080161122748800828e+00
-1.695602187916619386e+01,-4.248012996934718011e+00
-1.809785952394658182e+01,-4.419439547649657740e+00
-1.914591345333038674e+01,-4.897681323214885474e+00
-2.024141723731667852e+01,-5.214444142355251444e+00
-2.135306866452142316e+01,-5.468166165055950323e+00
-2.246628013225954845e+01,-5.743257753698564727e+00
-2.360606441992700510e+01,-5.888334047049136544e+00
-2.464868514122630216e+01,-6.381007083357045140e+00
-2.576386389752597594e+01,-6.600067101488619414e+00
-2.681477880364808541e+01,-6.958236629352778202e+00
-2.794299892407617847e+01,-7.124101213855722925e+00
-2.897805736765241491e+01,-7.635683323485068286e+00
-3.011946414402568806e+01,-7.782801613095693405e+00
-3.123035058617946547e+01,-8.043784652579537564e+00
-3.228088199296384886e+01,-8.409264877026242146e+00
-3.338704899784944757e+01,-8.625130978130334469e+00
-3.451946035413054403e+01,-8.722808739142605461e+00
-3.541649918808287367e+01,-8.033358356171000025e+00
-3.606004794913976497e+01,-7.084825869082118643e+00
-3.653313941512091390e+01,-6.031325051317606878e+00
-3.713480168088516109e+01,-5.051949141998094639e+00
-3.772534564722205630e+01,-4.061633575237371119e+00
-3.840750662913769276e+01,-3.132252549511753692e+00
-3.915709148134492779e+01,-2.253729893255181693e+00
-3.985900345940036260e+01,-1.339247203307652567e+00
-4.045950842133136405e+01,-3.536999012822525934e-01
-4.110649347897988548e+01,6.027863719811618060e-01
-4.175812305853798989e+01,1.556092333297762309e+00
-4.252787367832586085e+01,2.416979476677814098e+00
-4.318910940741607618e+01,3.359410930331266254e+00
-4.375444551774490520e+01,4.363754167223291347e+00
-4.451544296964262770e+01,5.228744860743160139e+00
-4.515120291201709790e+01,6.188500389302127758e+00
-4.575891686276169423e+01,7.166833610009542888e+00
