-5.080001351547629440e+01,5.221705425640838882e+01
-5.210825967288768368e+01,5.244912180336228857e+01
-5.340157673910886160e+01,5.266927506902918310e+01
-5.466832869482161072e+01,5.287236297795612927e+01
-5.590454654272080859e+01,5.305563846554998975e+01
-5.711228750971000068e+01,5.321820238060000463e+01
-5.829687251592159214e+01,5.336015730966890658e+01
-5.946456797937646854e+01,5.348201248400718555e+01
-6.062115756306152292e+01,5.358433222047719369e+01
-6.177131331228009969e+01,5.366762400480111239e+01
-6.291842480636699975e+01,5.373222768149783946e+01
-6.406473170355641855e+01,5.377837871764014466e+01
-6.521151431189070991e+01,5.380620536481521299e+01
-6.635925423673673151e+01,5.381572734415100001e+01
-6.750719633906250294e+01,5.380690904987099543e+01
-6.865418373062448154e+01,5.377972285788291629e+01
-6.979981845963409626e+01,5.373176468602009948e+01
-7.094366241422369512e+01,5.365852814028104234e+01
-7.208515823793666755e+01,5.355534588310051447e+01
-7.320801656028260140e+01,5.340747209282734786e+01
-7.414433559493939185e+01,5.309792062311781535e+01
-7.481293403213717852e+01,5.260165086604710893e+01
-7.517148254574678390e+01,5.194024203254220851e+01
-7.500899507435482860e+01,5.113027907028417474e+01
-7.457143746124384620e+01,5.029840620884719726e+01
-7.390944254649527068e+01,4.947092765903282441e+01
-7.312288616618788240e+01,4.865725638143224785e+01
-7.230778361300842505e+01,4.784799678197613559e+01
-7.149809657399627838e+01,4.703368212250151714e+01
-7.069216553810943537e+01,4.621586145775365395e+01
-6.988690827607956635e+01,4.539712140806092577e+01
-6.908559702255141133e+01,4.457479040795006142e+01
-6.828808264215807355e+01,4.374896974784129355e+01
-6.749452878450580329e+01,4.291960759072355813e+01
-6.670516243228084363e+01,4.208667554231369934e+01
-6.592248672920010222e+01,4.124819909202849999e+01
-6.515056942022030739e+01,4.040096807642966326e+01
-6.439305823309959464e+01,3.954223678822404509e+01
-6.365348891534542020e+01,3.866952462960919945e+01
-6.293481721444747734e+01,3.778099601231802041e+01
-6.223888052228139145e+01,3.687580494930477926e+01
-6.156748233111367341e+01,3.595323255460503731e+01
-6.092112264163887403e+01,3.501353011633321444e+01
-6.029986851831431238e+01,3.405722016010871300e+01
-5.970330419288254120e+01,3.308509303062439244e+01
-5.913006509050718051e+01,3.209845475152164340e+01
-5.857771389650889660e+01,3.109914259171580753e+01
-5.804283130541205082e+01,3.008943779554890341e+01
-5.752261407034260543e+01,2.907114061146074135e+01
-5.701495180265141016e+01,2.804558441463067453e+01
